YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKDAY,13,TRAIN,CC19/DT9,3721,4229
2023-02,WEEKDAY,8,TRAIN,DT23,2758,11194
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT23,435,875
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE12,413,337
2023-02,WEEKDAY,20,TRAIN,TE12,1214,800
2023-02,WEEKDAY,14,TRAIN,NS15,18352,12137
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS15,3730,3114
2023-02,WEEKDAY,22,TRAIN,NS14,8504,22966
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS14,4163,8880
2023-02,WEEKDAY,21,TRAIN,NS10,10370,32133
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS10,3712,11281
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT3,2748,1501
2023-02,WEEKDAY,12,TRAIN,DT3,3825,2253
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT27,2123,1387
2023-02,WEEKDAY,13,TRAIN,DT27,7877,4146
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,BP13,333,70
2023-02,WEEKDAY,6,TRAIN,BP13,3623,338
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,3272,2528
2023-02,WEEKDAY,23,TRAIN,EW8/CC9,6256,5632
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,SW2,1519,1041
2023-02,WEEKDAY,9,TRAIN,SW2,2927,1530
2023-02,WEEKDAY,21,TRAIN,CC4/DT15,17948,1685
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,8118,850
2023-02,WEEKDAY,0,TRAIN,NE15,44,883
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE15,18,453
2023-02,WEEKDAY,18,TRAIN,TE16,7092,5582
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE16,1561,1647
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW5,4503,2046
2023-02,WEEKDAY,6,TRAIN,EW5,29827,12023
2023-02,WEEKDAY,16,TRAIN,EW30,4586,398
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW30,1344,252
2023-02,WEEKDAY,9,TRAIN,BP8,1179,1448
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,BP8,414,495
2023-02,WEEKDAY,22,TRAIN,NS17/CC15,11110,16888
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,4371,6486
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE16,1205,1242
2023-02,WEEKDAY,19,TRAIN,TE16,3287,3878
2023-02,WEEKDAY,9,TRAIN,EW6,9369,5847
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,EW6,4077,2316
2023-02,WEEKDAY,21,TRAIN,NS15,8683,8529
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS15,1798,3012
2023-02,WEEKDAY,12,TRAIN,NE16/STC,26684,24856
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,15293,12828
2023-02,WEEKDAY,21,TRAIN,EW31,1520,732
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW31,315,623
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,1760,1648
2023-02,WEEKDAY,18,TRAIN,DT10/TE11,11028,8154
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,PW4,615,157
2023-02,WEEKDAY,6,TRAIN,PW4,7607,957
2023-02,WEEKDAY,10,TRAIN,TE1,2561,2361
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,TE1,627,308
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NE15,6144,2163
2023-02,WEEKDAY,8,TRAIN,NE15,37281,6803
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS16,12458,16109
2023-02,WEEKDAY,17,TRAIN,NS16,39273,53643
2023-02,WEEKDAY,22,TRAIN,EW6,1933,6968
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW6,829,2597
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW18,3554,4110
2023-02,WEEKDAY,8,TRAIN,EW18,20313,30464
2023-02,WEEKDAY,18,TRAIN,TE3,10491,13547
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE3,2283,1978
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,1312,959
2023-02,WEEKDAY,9,TRAIN,CC17/TE9,4561,4793
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,2661,2663
2023-02,WEEKDAY,16,TRAIN,CC19/DT9,5471,4930
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW2,1424,1468
2023-02,WEEKDAY,16,TRAIN,SW2,2691,4245
2023-02,WEEKDAY,23,TRAIN,SE1,266,1492
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,SE1,126,623
2023-02,WEEKDAY,10,TRAIN,TE8,3040,3775
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,TE8,2070,2360
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,1240,5191
2023-02,WEEKDAY,23,TRAIN,NE16/STC,2711,12754
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,SE5,916,665
2023-02,WEEKDAY,8,TRAIN,SE5,3256,1383
2023-02,WEEKDAY,15,TRAIN,NE8,16230,17263
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE8,9898,11235
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS11,10016,14395
2023-02,WEEKDAY,18,TRAIN,NS11,35059,77302
2023-02,WEEKDAY,7,TRAIN,TE16,4509,3309
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,TE16,644,659
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW17,16,145
2023-02,WEEKDAY,0,TRAIN,EW17,27,405
2023-02,WEEKDAY,21,TRAIN,CC5,2727,1541
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1085,717
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE13,6546,6195
2023-02,WEEKDAY,15,TRAIN,NE13,16686,15717
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE13,2848,4837
2023-02,WEEKDAY,21,TRAIN,NE13,8705,12793
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,15487,14821
2023-02,WEEKDAY,12,TRAIN,NS9/TE2,29219,30185
2023-02,WEEKDAY,14,TRAIN,CC5,2196,2316
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC5,1426,1528
2023-02,WEEKDAY,16,TRAIN,PE5,3765,5519
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE5,1530,1454
2023-02,WEEKDAY,9,TRAIN,NE9,17708,15511
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NE9,6894,4441
2023-02,WEEKDAY,17,TRAIN,BP10,2312,5627
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP10,854,1280
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT29,2196,980
2023-02,WEEKDAY,11,TRAIN,DT29,4027,1604
2023-02,WEEKDAY,12,TRAIN,NS19,24614,21631
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS19,12558,10353
2023-02,WEEKDAY,11,TRAIN,CC4/DT15,4509,11377
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,1627,5741
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS18,3712,3809
2023-02,WEEKDAY,17,TRAIN,NS18,15008,13294
2023-02,WEEKDAY,16,TRAIN,NS2,17462,24368
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS2,7034,8837
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC11,1124,1451
2023-02,WEEKDAY,22,TRAIN,CC11,4627,4032
2023-02,WEEKDAY,11,TRAIN,DT27,3247,2936
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT27,1671,1266
2023-02,WEEKDAY,13,TRAIN,TE14/NS22,33312,39561
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,18873,27010
2023-02,WEEKDAY,6,TRAIN,CC10/DT26,12755,4647
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,2155,809
2023-02,WEEKDAY,16,TRAIN,NS4/BP1,28154,35835
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,10014,11810
2023-02,WEEKDAY,19,TRAIN,BP3,1889,6994
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP3,685,1331
2023-02,WEEKDAY,0,TRAIN,EW11,103,344
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW11,33,138
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE3,394,1822
2023-02,WEEKDAY,22,TRAIN,TE3,1021,4469
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS2,7807,7946
2023-02,WEEKDAY,14,TRAIN,NS2,16010,16176
2023-02,WEEKDAY,5,TRAIN,DT31,1545,12
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT31,258,5
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,9754,22936
2023-02,WEEKDAY,11,TRAIN,EW12/DT14,19462,38269
2023-02,WEEKDAY,14,TRAIN,DT10/TE11,10993,3627
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,1594,1375
2023-02,WEEKDAY,19,TRAIN,TE1,5373,2892
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE1,655,1033
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,SE1,1451,846
2023-02,WEEKDAY,11,TRAIN,SE1,2562,1408
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW3,1523,3881
2023-02,WEEKDAY,22,TRAIN,EW3,3538,9699
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW26,7462,8296
2023-02,WEEKDAY,16,TRAIN,EW26,18476,22048
2023-02,WEEKDAY,8,TRAIN,NS19,42031,38543
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NS19,7646,6652
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW3,582,802
2023-02,WEEKDAY,18,TRAIN,SW3,1724,3972
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,SW5,1370,665
2023-02,WEEKDAY,7,TRAIN,SW5,15880,5777
2023-02,WEEKDAY,18,TRAIN,NE15,13060,36432
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE15,4484,6414
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,SE3,225,1135
2023-02,WEEKDAY,21,TRAIN,SE3,328,2977
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,PW1,191,30
2023-02,WEEKDAY,22,TRAIN,PW1,327,49
2023-02,WEEKDAY,5,TRAIN,CC19/DT9,203,431
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,30,54
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1222,406
2023-02,WEEKDAY,5,TRAIN,NE16/STC,7570,2492
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT6,2105,1624
2023-02,WEEKDAY,16,TRAIN,DT6,7776,4614
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,BP7,86,37
2023-02,WEEKDAY,5,TRAIN,BP7,1030,329
2023-02,WEEKDAY,19,TRAIN,PW5,1281,5090
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW5,563,1799
2023-02,WEEKDAY,9,TRAIN,PE1,2966,1055
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,PE1,1349,435
2023-02,WEEKDAY,13,TRAIN,BP8,1616,1068
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,BP8,572,486
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE11,2177,2298
2023-02,WEEKDAY,18,TRAIN,NE11,12683,9974
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC7,1778,1113
2023-02,WEEKDAY,9,TRAIN,CC7,4258,4302
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,206,506
2023-02,WEEKDAY,8,TRAIN,NS27/CE2/TE20,781,11551
2023-02,WEEKDAY,18,TRAIN,EW10,10238,18881
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW10,4564,5037
2023-02,WEEKDAY,9,TRAIN,NE7/DT12,9517,19153
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,4367,11292
2023-02,WEEKDAY,19,TRAIN,TE13,2102,1311
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE13,598,471
2023-02,WEEKDAY,16,TRAIN,SW3,2833,2306
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW3,624,660
2023-02,WEEKDAY,17,TRAIN,CC10/DT26,22605,11975
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,5496,3867
2023-02,WEEKDAY,6,TRAIN,NS25/EW13,1481,10625
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,462,2599
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,978,1212
2023-02,WEEKDAY,16,TRAIN,NS27/CE2/TE20,3918,2050
2023-02,WEEKDAY,5,TRAIN,PE2,1641,118
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,PE2,310,13
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE7,1586,1253
2023-02,WEEKDAY,17,TRAIN,PE7,3653,4821
2023-02,WEEKDAY,20,TRAIN,EW2/DT32,29795,37027
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,11565,13220
2023-02,WEEKDAY,19,TRAIN,NE15,7893,29277
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE15,3105,6385
2023-02,WEEKDAY,21,TRAIN,EW11,7429,10554
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW11,3191,4088
2023-02,WEEKDAY,16,TRAIN,EW31,4146,506
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW31,1381,361
2023-02,WEEKDAY,23,TRAIN,CC16,489,1288
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC16,204,498
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW11,6133,6551
2023-02,WEEKDAY,17,TRAIN,EW11,22450,16981
2023-02,WEEKDAY,5,TRAIN,NE17/PTC,7887,1631
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1401,305
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,BP4,557,432
2023-02,WEEKDAY,12,TRAIN,BP4,6342,6331
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,5699,1646
2023-02,WEEKDAY,20,TRAIN,CC4/DT15,14535,3347
2023-02,WEEKDAY,21,TRAIN,NS19,14187,24583
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS19,5139,9124
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS11,11753,10271
2023-02,WEEKDAY,13,TRAIN,NS11,19925,19505
2023-02,WEEKDAY,17,TRAIN,NS14,25265,37938
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS14,8019,9180
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,DT3,495,294
2023-02,WEEKDAY,6,TRAIN,DT3,6355,1141
2023-02,WEEKDAY,5,TRAIN,CC5,242,12
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC5,43,7
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,13477,23526
2023-02,WEEKDAY,12,TRAIN,EW12/DT14,25736,41086
2023-02,WEEKDAY,0,TRAIN,NS13,811,4689
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS13,428,2404
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,BP3,331,1030
2023-02,WEEKDAY,22,TRAIN,BP3,863,2659
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT23,794,733
2023-02,WEEKDAY,16,TRAIN,DT23,2734,1690
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC26,220,187
2023-02,WEEKDAY,23,TRAIN,CC26,696,513
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW6,3816,2793
2023-02,WEEKDAY,12,TRAIN,EW6,6322,5576
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS15,3669,3445
2023-02,WEEKDAY,16,TRAIN,NS15,31814,10716
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,12130,8958
2023-02,WEEKDAY,10,TRAIN,NS17/CC15,23574,17454
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE7,1438,982
2023-02,WEEKDAY,16,TRAIN,TE7,5398,4010
2023-02,WEEKDAY,12,TRAIN,EW14/NS26,25587,20870
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,4350,5322
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE15,5648,4824
2023-02,WEEKDAY,13,TRAIN,NE15,10764,9276
2023-02,WEEKDAY,18,TRAIN,EW18,29859,23281
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW18,4223,4631
2023-02,WEEKDAY,12,TRAIN,PE3,4159,3265
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,PE3,2640,1762
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT33,5064,2017
2023-02,WEEKDAY,11,TRAIN,DT33,8919,3286
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT34,862,610
2023-02,WEEKDAY,9,TRAIN,DT34,3164,3331
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,PW5,1307,298
2023-02,WEEKDAY,8,TRAIN,PW5,3511,1167
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT27,2085,1416
2023-02,WEEKDAY,12,TRAIN,DT27,4056,3413
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE11,934,2182
2023-02,WEEKDAY,20,TRAIN,NE11,3124,5049
2023-02,WEEKDAY,17,TRAIN,EW10,9366,12267
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW10,4799,4885
2023-02,WEEKDAY,6,TRAIN,CC26,1388,9536
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,CC26,227,1695
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP9,608,592
2023-02,WEEKDAY,16,TRAIN,BP9,1369,2217
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,7682,18900
2023-02,WEEKDAY,12,TRAIN,NE1/CC29,15396,32162
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW5,2406,2450
2023-02,WEEKDAY,16,TRAIN,SW5,5471,7799
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT20,1922,1364
2023-02,WEEKDAY,13,TRAIN,DT20,1874,2624
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE9,5674,6303
2023-02,WEEKDAY,18,TRAIN,NE9,32310,27927
2023-02,WEEKDAY,13,TRAIN,TE6,5765,4378
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE6,2371,1891
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW22,69,50
2023-02,WEEKDAY,5,TRAIN,EW22,425,718
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,EW3,5786,2636
2023-02,WEEKDAY,9,TRAIN,EW3,13918,7887
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,BP5,282,171
2023-02,WEEKDAY,6,TRAIN,BP5,2788,1328
2023-02,WEEKDAY,11,TRAIN,PE5,3323,1870
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,PE5,2027,1048
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,PW5,975,663
2023-02,WEEKDAY,12,TRAIN,PW5,1346,1203
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP9,698,585
2023-02,WEEKDAY,15,TRAIN,BP9,1020,1907
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT21,1007,1911
2023-02,WEEKDAY,9,TRAIN,DT21,2879,7474
2023-02,WEEKDAY,20,TRAIN,CC24,14770,2314
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC24,2141,824
2023-02,WEEKDAY,5,TRAIN,EW19,2979,247
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW19,225,48
2023-02,WEEKDAY,15,TRAIN,SW1,2126,1862
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW1,634,462
2023-02,WEEKDAY,0,TRAIN,SW5,74,648
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,SW5,37,339
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,22997,16743
2023-02,WEEKDAY,18,TRAIN,EW8/CC9,64875,61735
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,PE3,214,37
2023-02,WEEKDAY,5,TRAIN,PE3,1198,228
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,SW4,68,0
2023-02,WEEKDAY,5,TRAIN,SW4,504,25
2023-02,WEEKDAY,11,TRAIN,TE7,2774,1529
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE7,1710,1005
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW17,6866,7218
2023-02,WEEKDAY,15,TRAIN,EW17,14744,18232
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP8,375,384
2023-02,WEEKDAY,20,TRAIN,BP8,1035,1625
2023-02,WEEKDAY,21,TRAIN,DT8,2304,1426
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT8,288,612
2023-02,WEEKDAY,11,TRAIN,NE8,10717,14596
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NE8,6283,11351
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS2,153,883
2023-02,WEEKDAY,0,TRAIN,NS2,311,1715
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,SE1,927,349
2023-02,WEEKDAY,7,TRAIN,SE1,9369,10792
2023-02,WEEKDAY,18,TRAIN,DT23,11307,4001
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT23,961,820
2023-02,WEEKDAY,15,TRAIN,DT21,4697,4265
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT21,2012,1892
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE22,607,1737
2023-02,WEEKDAY,13,TRAIN,TE22,1002,1696
2023-02,WEEKDAY,21,TRAIN,NS14,10257,25206
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS14,4207,8948
2023-02,WEEKDAY,11,TRAIN,NE15,11064,4346
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NE15,6649,3010
2023-02,WEEKDAY,7,TRAIN,EW29,7477,76038
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,EW29,2349,10393
2023-02,WEEKDAY,7,TRAIN,NS28,615,2096
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NS28,126,557
2023-02,WEEKDAY,6,TRAIN,EW26,53160,22505
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW26,8258,3076
2023-02,WEEKDAY,18,TRAIN,NS28,1634,708
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS28,1487,408
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,PE5,728,146
2023-02,WEEKDAY,6,TRAIN,PE5,9628,1459
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,BP2,45,345
2023-02,WEEKDAY,23,TRAIN,BP2,66,686
2023-02,WEEKDAY,7,TRAIN,EW11,14526,15073
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,EW11,3161,2541
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC16,1952,1708
2023-02,WEEKDAY,18,TRAIN,CC16,16974,9296
2023-02,WEEKDAY,5,TRAIN,CC25,1114,248
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC25,303,44
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,321,131
2023-02,WEEKDAY,5,TRAIN,EW8/CC9,1936,929
2023-02,WEEKDAY,10,TRAIN,NS12,8570,4132
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS12,5108,2493
2023-02,WEEKDAY,21,TRAIN,EW29,6475,2642
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW29,1697,2267
2023-02,WEEKDAY,13,TRAIN,EW28,13560,10427
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW28,7556,4927
2023-02,WEEKDAY,7,TRAIN,TE18,905,2943
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,TE18,227,811
2023-02,WEEKDAY,11,TRAIN,TE16,2646,1771
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE16,1554,1212
2023-02,WEEKDAY,18,TRAIN,NS2,33205,59384
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS2,7688,10076
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,BP13,514,336
2023-02,WEEKDAY,10,TRAIN,BP13,1142,536
2023-02,WEEKDAY,23,TRAIN,NS14,4412,12184
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS14,2319,5134
2023-02,WEEKDAY,5,TRAIN,CC16,1015,281
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC16,245,39
2023-02,WEEKDAY,14,TRAIN,CC28,1953,2250
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1063,988
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW28,8295,4319
2023-02,WEEKDAY,12,TRAIN,EW28,13954,8518
2023-02,WEEKDAY,20,TRAIN,CC3,6701,1284
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC3,3193,591
2023-02,WEEKDAY,8,TRAIN,CC21,6827,6298
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC21,1202,1646
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC21,579,585
2023-02,WEEKDAY,23,TRAIN,CC21,1398,1347
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,18382,14136
2023-02,WEEKDAY,16,TRAIN,NE1/CC29,31699,22368
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,43,90
2023-02,WEEKDAY,0,TRAIN,CC19/DT9,99,192
2023-02,WEEKDAY,9,TRAIN,NS18,13294,7977
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NS18,5116,2168
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT31,239,1232
2023-02,WEEKDAY,23,TRAIN,DT31,592,3004
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT29,1661,2109
2023-02,WEEKDAY,18,TRAIN,DT29,6943,14511
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC11,4526,2760
2023-02,WEEKDAY,17,TRAIN,CC11,39215,7056
2023-02,WEEKDAY,9,TRAIN,BP9,2459,1989
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,BP9,1092,805
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,10065,10585
2023-02,WEEKDAY,15,TRAIN,BP6/DT1,19449,27501
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,12092,7023
2023-02,WEEKDAY,9,TRAIN,BP6/DT1,32664,17397
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,1244,9778
2023-02,WEEKDAY,8,TRAIN,NS25/EW13,5286,46548
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC26,382,360
2023-02,WEEKDAY,22,TRAIN,CC26,1343,818
2023-02,WEEKDAY,11,TRAIN,DT8,2519,1482
